instance_name,algo_type,source,target,k,vertices,edges,vertices_preprocess,edges_preprocess,path_count,avg_length,ms, ms_preprocess,diversity, diversity_uw, div_min, div_max, min_uw, max_uw
florida_dist.gr.gz,KBest,92397,778386,10,1070376,2687902,1338,1362,10001,1249.9063093690631,6038,6037,6749400.0,2673.0,25000.0,283600.0,15.0,100.0
florida_dist.gr.gz,Diverse,228991,926070,10,1070376,2687902,1541,1546,48,1489.6666666666667,6946,6921,2779600.0,2736.0,0.0,109600.0,0.0,108.0
florida_dist.gr.gz,KBest,228991,926070,10,1070376,2687902,1541,1546,48,1489.6666666666667,6923,6921,2708200.0,2660.0,5600.0,104000.0,5.0,103.0
florida_dist.gr.gz,Diverse,478434,752229,10,1070376,2687902,1683,1689,48,1671.0,6699,6667,2191400.0,748.0,0.0,85400.0,0.0,28.0
florida_dist.gr.gz,KBest,478434,752229,10,1070376,2687902,1683,1689,48,1671.0,6669,6667,2003200.0,671.0,4800.0,85400.0,3.0,28.0
florida_dist.gr.gz,Diverse,15036,690339,10,1070376,2687902,918,926,224,898.3571428571429,6581,6566,1476800.0,1203.0,0.0,57000.0,0.0,46.0
florida_dist.gr.gz,KBest,15036,690339,10,1070376,2687902,918,926,224,898.3571428571429,6567,6566,1308400.0,1048.0,2800.0,48600.0,3.0,40.0
florida_dist.gr.gz,Diverse,166801,1065951,10,1070376,2687902,886,899,832,871.1346153846154,6849,6834,1579800.0,1003.0,0.0,59200.0,0.0,36.0
florida_dist.gr.gz,KBest,166801,1065951,10,1070376,2687902,886,899,832,871.1346153846154,6835,6834,1367800.0,899.0,5800.0,53400.0,7.0,32.0
florida_dist.gr.gz,Diverse,645407,780055,10,1070376,2687902,1806,1815,1024,1789.5,6888,6860,3840000.0,1275.0,0.0,153600.0,0.0,51.0
florida_dist.gr.gz,KBest,645407,780055,10,1070376,2687902,1806,1815,1024,1789.5,6862,6860,3495800.0,1187.0,21000.0,153600.0,11.0,51.0
florida_dist.gr.gz,Diverse,221892,570130,10,1070376,2687902,1914,1919,32,1904.25,6928,6898,1949800.0,587.0,0.0,75600.0,0.0,21.0
florida_dist.gr.gz,KBest,221892,570130,10,1070376,2687902,1914,1919,32,1904.25,6900,6898,1854000.0,552.0,4400.0,74800.0,4.0,20.0
florida_dist.gr.gz,Diverse,636316,37580,10,1070376,2687902,1233,1243,768,1211.9166666666667,7146,7128,2076800.0,1412.0,0.0,82600.0,0.0,56.0
florida_dist.gr.gz,KBest,636316,37580,10,1070376,2687902,1233,1243,768,1211.9166666666667,7129,7128,1924000.0,1297.0,16000.0,79200.0,14.0,52.0
florida_dist.gr.gz,Diverse,294049,532234,10,1070376,2687902,593,597,32,584.0,6021,6013,825000.0,650.0,0.0,33000.0,0.0,26.0
florida_dist.gr.gz,KBest,294049,532234,10,1070376,2687902,593,597,32,584.0,6013,6013,781400.0,614.0,4400.0,33000.0,4.0,26.0
florida_dist.gr.gz,Diverse,251694,111674,10,1070376,2687902,3097,3111,5760,3075.1,7172,7114,3779200.0,1573.0,0.0,147200.0,0.0,60.0
florida_dist.gr.gz,KBest,251694,111674,10,1070376,2687902,3097,3111,5760,3075.1,7118,7114,3384600.0,1403.0,11400.0,135400.0,9.0,50.0
florida_dist.gr.gz,Diverse,1029245,823142,10,1070376,2687902,1967,1972,48,1959.0,6763,6733,2179800.0,610.0,0.0,85600.0,0.0,24.0
florida_dist.gr.gz,KBest,1029245,823142,10,1070376,2687902,1967,1972,48,1959.0,6736,6733,1792600.0,534.0,3000.0,77400.0,3.0,22.0
florida_dist.gr.gz,Diverse,825615,36914,10,1070376,2687902,1865,1870,48,1857.0,6322,6292,2179800.0,610.0,0.0,85600.0,0.0,24.0
florida_dist.gr.gz,KBest,825615,36914,10,1070376,2687902,1865,1870,48,1857.0,6294,6292,1590600.0,470.0,3000.0,85600.0,3.0,24.0
florida_dist.gr.gz,Diverse,9661,357609,10,1070376,2687902,727,732,36,707.5,6635,6625,1729200.0,1109.0,0.0,68000.0,0.0,43.0
florida_dist.gr.gz,KBest,9661,357609,10,1070376,2687902,727,732,36,707.5,6625,6625,1670200.0,1078.0,1600.0,68000.0,3.0,43.0
florida_dist.gr.gz,Diverse,930940,271828,10,1070376,2687902,1977,1982,48,1969.0,6207,6173,3124800.0,610.0,0.0,123400.0,0.0,24.0
florida_dist.gr.gz,KBest,930940,271828,10,1070376,2687902,1977,1982,48,1969.0,6175,6173,3044400.0,599.0,1000.0,122400.0,3.0,22.0
florida_dist.gr.gz,Diverse,1004545,6123,10,1070376,2687902,637,648,160,573.45,6794,6785,2991800.0,3115.0,0.0,112000.0,0.0,118.0
florida_dist.gr.gz,KBest,1004545,6123,10,1070376,2687902,637,648,160,573.45,6785,6785,2267000.0,2322.0,5000.0,112000.0,4.0,118.0
florida_dist.gr.gz,Diverse,217669,786244,10,1070376,2687902,1137,1144,192,1108.6666666666667,7034,7016,2123400.0,1596.0,0.0,81200.0,0.0,60.0
florida_dist.gr.gz,KBest,217669,786244,10,1070376,2687902,1137,1144,192,1108.6666666666667,7017,7016,1790800.0,1372.0,3000.0,72200.0,4.0,52.0
florida_dist.gr.gz,Diverse,561143,400314,10,1070376,2687902,2288,2294,96,2274.5,6112,6074,2040600.0,931.0,0.0,80800.0,0.0,37.0
florida_dist.gr.gz,KBest,561143,400314,10,1070376,2687902,2288,2294,96,2274.5,6077,6074,1974800.0,910.0,5200.0,80800.0,6.0,37.0
florida_dist.gr.gz,Diverse,751227,337861,10,1070376,2687902,1071,1095,10001,949.6439356064393,6129,6113,1.22752E7,6526.0,0.0,475200.0,0.0,250.0
florida_dist.gr.gz,KBest,751227,337861,10,1070376,2687902,1071,1095,10001,949.6439356064393,6114,6113,8247000.0,4131.0,26600.0,344400.0,28.0,153.0
florida_dist.gr.gz,Diverse,891249,23295,10,1070376,2687902,1113,1122,512,1093.75,6195,6179,4344800.0,1262.0,0.0,171400.0,0.0,48.0
florida_dist.gr.gz,KBest,891249,23295,10,1070376,2687902,1113,1122,512,1093.75,6180,6179,4102000.0,1166.0,15200.0,162600.0,6.0,43.0
florida_dist.gr.gz,Diverse,956166,82995,10,1070376,2687902,1383,1389,48,1369.25,6503,6483,868400.0,793.0,0.0,32000.0,0.0,29.0
florida_dist.gr.gz,KBest,956166,82995,10,1070376,2687902,1383,1389,48,1369.25,6484,6483,796600.0,740.0,3800.0,30200.0,4.0,29.0
florida_dist.gr.gz,Diverse,230574,393186,10,1070376,2687902,910,923,832,894.6346153846154,6908,6891,1649800.0,1028.0,0.0,62000.0,0.0,37.0
florida_dist.gr.gz,KBest,230574,393186,10,1070376,2687902,910,923,832,894.6346153846154,6892,6891,1426600.0,920.0,5800.0,56200.0,7.0,33.0
florida_dist.gr.gz,Diverse,371915,153066,10,1070376,2687902,642,647,64,632.0,5976,5967,1115000.0,750.0,0.0,44600.0,0.0,30.0
florida_dist.gr.gz,KBest,371915,153066,10,1070376,2687902,642,647,64,632.0,5967,5967,1048200.0,715.0,5000.0,41000.0,5.0,26.0
florida_dist.gr.gz,Diverse,106438,453676,10,1070376,2687902,539,552,400,509.0,5722,5715,1522800.0,1512.0,0.0,52200.0,0.0,54.0
florida_dist.gr.gz,KBest,106438,453676,10,1070376,2687902,539,552,400,509.0,5715,5715,1350400.0,1312.0,11000.0,44200.0,12.0,46.0
florida_dist.gr.gz,Diverse,415540,1031055,10,1070376,2687902,1543,1548,48,1533.5,6066,6042,2679800.0,685.0,0.0,105600.0,0.0,27.0
florida_dist.gr.gz,KBest,415540,1031055,10,1070376,2687902,1543,1548,48,1533.5,6044,6042,2090600.0,545.0,6800.0,105600.0,3.0,27.0
florida_dist.gr.gz,Diverse,604450,363926,10,1070376,2687902,859,868,180,841.1666666666666,5771,5759,1227200.0,1087.0,0.0,47600.0,0.0,41.0
florida_dist.gr.gz,KBest,604450,363926,10,1070376,2687902,859,868,180,841.1666666666666,5760,5759,1030600.0,904.0,3200.0,41800.0,4.0,35.0
florida_dist.gr.gz,Diverse,62150,920974,10,1070376,2687902,724,729,40,710.0,6132,6122,1192600.0,874.0,0.0,45600.0,0.0,34.0
florida_dist.gr.gz,KBest,62150,920974,10,1070376,2687902,724,729,40,710.0,6122,6122,1087400.0,804.0,3600.0,45600.0,4.0,34.0
florida_dist.gr.gz,Diverse,578438,353208,10,1070376,2687902,1106,1138,10001,1059.1913808619138,6532,6514,9339400.0,4335.0,2600.0,358200.0,4.0,162.0
florida_dist.gr.gz,KBest,578438,353208,10,1070376,2687902,1106,1138,10001,1059.1913808619138,6515,6514,6607600.0,2612.0,7800.0,280400.0,11.0,101.0
florida_dist.gr.gz,Diverse,107017,688187,10,1070376,2687902,685,691,48,676.5,5718,5708,1411400.0,573.0,0.0,54200.0,0.0,21.0
florida_dist.gr.gz,KBest,107017,688187,10,1070376,2687902,685,691,48,676.5,5708,5708,1157800.0,474.0,4600.0,54200.0,3.0,21.0
florida_dist.gr.gz,Diverse,339026,437343,10,1070376,2687902,767,776,216,747.5,6106,6094,1903600.0,1210.0,0.0,72000.0,0.0,46.0
florida_dist.gr.gz,KBest,339026,437343,10,1070376,2687902,767,776,216,747.5,6094,6094,1744600.0,1077.0,4000.0,68600.0,4.0,41.0
florida_dist.gr.gz,Diverse,882745,487275,10,1070376,2687902,642,653,72,618.7777777777778,6662,6653,2460000.0,1268.0,0.0,97600.0,0.0,50.0
florida_dist.gr.gz,KBest,882745,487275,10,1070376,2687902,642,653,72,618.7777777777778,6653,6653,2172400.0,1161.0,3200.0,97600.0,4.0,50.0
florida_dist.gr.gz,Diverse,624308,54760,10,1070376,2687902,1105,1112,48,1011.5,5797,5781,5808200.0,4065.0,0.0,222200.0,0.0,157.0
florida_dist.gr.gz,KBest,624308,54760,10,1070376,2687902,1105,1112,48,1011.5,5782,5781,5373800.0,3898.0,4600.0,222200.0,3.0,156.0
florida_dist.gr.gz,Diverse,120649,25849,10,1070376,2687902,2383,2394,1280,2363.15,5938,5897,2823200.0,1310.0,0.0,108800.0,0.0,49.0
florida_dist.gr.gz,KBest,120649,25849,10,1070376,2687902,2383,2394,1280,2363.15,5900,5897,2558200.0,1195.0,14000.0,104000.0,7.0,46.0
florida_dist.gr.gz,Diverse,414032,656809,10,1070376,2687902,1861,1867,128,1846.5,7091,7059,3620000.0,1025.0,0.0,144800.0,0.0,41.0
florida_dist.gr.gz,KBest,414032,656809,10,1070376,2687902,1861,1867,128,1846.5,7061,7059,3468800.0,953.0,400.0,144800.0,3.0,41.0
florida_dist.gr.gz,Diverse,579484,777563,10,1070376,2687902,1465,1489,10001,1377.6450354964504,5961,5938,9617200.0,4322.0,0.0,373600.0,0.0,165.0
florida_dist.gr.gz,KBest,579484,777563,10,1070376,2687902,1465,1489,10001,1377.6450354964504,5940,5938,7238600.0,2858.0,21800.0,287800.0,19.0,100.0
florida_dist.gr.gz,Diverse,637328,472474,10,1070376,2687902,740,747,96,725.9166666666666,7072,7061,991800.0,912.0,0.0,39200.0,0.0,36.0
florida_dist.gr.gz,KBest,637328,472474,10,1070376,2687902,740,747,96,725.9166666666666,7061,7061,899800.0,807.0,4000.0,39200.0,4.0,36.0
florida_dist.gr.gz,Diverse,178345,151567,10,1070376,2687902,647,652,48,631.5,6903,6894,1591200.0,985.0,0.0,63200.0,0.0,39.0
florida_dist.gr.gz,KBest,178345,151567,10,1070376,2687902,647,652,48,631.5,6894,6894,1524200.0,947.0,5000.0,63200.0,4.0,39.0
florida_dist.gr.gz,Diverse,647469,723384,10,1070376,2687902,2458,2468,576,2443.0,6956,6913,3451200.0,1058.0,0.0,134200.0,0.0,40.0
florida_dist.gr.gz,KBest,647469,723384,10,1070376,2687902,2458,2468,576,2443.0,6917,6913,3133200.0,945.0,17800.0,134200.0,3.0,40.0
florida_dist.gr.gz,Diverse,73988,470145,10,1070376,2687902,1978,1987,384,1956.0,5754,5721,3031400.0,1398.0,0.0,119000.0,0.0,54.0
florida_dist.gr.gz,KBest,73988,470145,10,1070376,2687902,1978,1987,384,1956.0,5724,5721,2889000.0,1332.0,4800.0,119000.0,4.0,54.0
florida_dist.gr.gz,Diverse,970586,746823,10,1070376,2687902,1324,1334,576,1295.8333333333333,8287,8267,5131400.0,1648.0,0.0,203000.0,0.0,64.0
florida_dist.gr.gz,KBest,970586,746823,10,1070376,2687902,1324,1334,576,1295.8333333333333,8268,8267,4610200.0,1512.0,8000.0,195000.0,9.0,57.0
florida_dist.gr.gz,Diverse,494499,119860,10,1070376,2687902,1946,1954,144,1932.0,6834,6802,2836200.0,908.0,0.0,109600.0,0.0,34.0
florida_dist.gr.gz,KBest,494499,119860,10,1070376,2687902,1946,1954,144,1932.0,6805,6802,2515200.0,825.0,4800.0,101600.0,4.0,32.0
florida_dist.gr.gz,Diverse,479465,745954,10,1070376,2687902,1856,1862,48,1844.0,6780,6747,2191400.0,748.0,0.0,85400.0,0.0,28.0
florida_dist.gr.gz,KBest,479465,745954,10,1070376,2687902,1856,1862,48,1844.0,6749,6747,2003200.0,671.0,4800.0,85400.0,3.0,28.0
florida_dist.gr.gz,Diverse,497008,631838,10,1070376,2687902,2055,2064,192,2035.9166666666667,6998,6963,1555000.0,1164.0,0.0,60600.0,0.0,43.0
florida_dist.gr.gz,KBest,497008,631838,10,1070376,2687902,2055,2064,192,2035.9166666666667,6966,6963,1464000.0,1101.0,1000.0,56800.0,3.0,41.0
florida_dist.gr.gz,Diverse,24768,951012,10,1070376,2687902,914,921,108,894.6666666666666,6963,6949,1638000.0,1165.0,0.0,64000.0,0.0,45.0
florida_dist.gr.gz,KBest,24768,951012,10,1070376,2687902,914,921,108,894.6666666666666,6950,6949,1471600.0,1076.0,3400.0,57200.0,4.0,42.0
florida_dist.gr.gz,Diverse,878168,254905,10,1070376,2687902,1635,1642,256,1623.0,6933,6906,4375000.0,950.0,0.0,175000.0,0.0,38.0
florida_dist.gr.gz,KBest,878168,254905,10,1070376,2687902,1635,1642,256,1623.0,6908,6906,3704000.0,876.0,2000.0,156600.0,4.0,31.0
florida_dist.gr.gz,Diverse,972520,14232,10,1070376,2687902,497,506,108,480.5,6833,6826,1100400.0,917.0,0.0,40400.0,0.0,34.0
florida_dist.gr.gz,KBest,972520,14232,10,1070376,2687902,497,506,108,480.5,6826,6826,907400.0,767.0,3200.0,35600.0,4.0,29.0
florida_dist.gr.gz,Diverse,651935,312096,10,1070376,2687902,1620,1627,144,1605.3333333333333,6891,6865,2772800.0,964.0,0.0,108600.0,0.0,38.0
florida_dist.gr.gz,KBest,651935,312096,10,1070376,2687902,1620,1627,144,1605.3333333333333,6867,6865,2502000.0,859.0,6800.0,106200.0,3.0,36.0
florida_dist.gr.gz,Diverse,5531,137796,10,1070376,2687902,1709,1714,64,1703.5,6673,6639,1840000.0,525.0,0.0,73600.0,0.0,21.0
florida_dist.gr.gz,KBest,5531,137796,10,1070376,2687902,1709,1714,64,1703.5,6641,6639,1588200.0,506.0,1800.0,72400.0,3.0,18.0
florida_dist.gr.gz,Diverse,309692,1034149,10,1070376,2687902,1365,1370,48,1357.5,6488,6467,2364800.0,585.0,0.0,93000.0,0.0,23.0
florida_dist.gr.gz,KBest,309692,1034149,10,1070376,2687902,1365,1370,48,1357.5,6468,6467,2074400.0,508.0,6800.0,93000.0,3.0,23.0
florida_dist.gr.gz,Diverse,97002,353524,10,1070376,2687902,1039,1068,10001,988.3804619538046,6099,6081,1.29412E7,6659.0,9200.0,492000.0,8.0,247.0
florida_dist.gr.gz,KBest,97002,353524,10,1070376,2687902,1039,1068,10001,988.3804619538046,6082,6081,8368200.0,3273.0,36200.0,327600.0,31.0,133.0
florida_dist.gr.gz,Diverse,931054,216190,10,1070376,2687902,1523,1528,48,1509.3333333333333,6252,6229,1293200.0,912.0,0.0,51600.0,0.0,36.0
florida_dist.gr.gz,KBest,931054,216190,10,1070376,2687902,1523,1528,48,1509.3333333333333,6230,6229,1153600.0,809.0,2000.0,50400.0,3.0,35.0
florida_dist.gr.gz,Diverse,222325,541909,10,1070376,2687902,818,823,48,803.5,7051,7038,1274200.0,935.0,0.0,50200.0,0.0,37.0
florida_dist.gr.gz,KBest,222325,541909,10,1070376,2687902,818,823,48,803.5,7038,7038,1132600.0,860.0,4000.0,50200.0,5.0,37.0
florida_dist.gr.gz,Diverse,1019035,160041,10,1070376,2687902,1382,1388,96,1370.0,6942,6921,2559800.0,860.0,0.0,100800.0,0.0,34.0
florida_dist.gr.gz,KBest,1019035,160041,10,1070376,2687902,1382,1388,96,1370.0,6922,6921,2432000.0,815.0,9800.0,100800.0,6.0,34.0
florida_dist.gr.gz,Diverse,29041,820935,10,1070376,2687902,1884,1889,48,1876.0,6793,6762,2179800.0,610.0,0.0,85600.0,0.0,24.0
florida_dist.gr.gz,KBest,29041,820935,10,1070376,2687902,1884,1889,48,1876.0,6764,6762,1792600.0,534.0,3000.0,77400.0,3.0,22.0
florida_dist.gr.gz,Diverse,305012,654227,10,1070376,2687902,1581,1595,3456,1552.4166666666667,6524,6499,4559800.0,1697.0,0.0,172400.0,0.0,64.0
florida_dist.gr.gz,KBest,305012,654227,10,1070376,2687902,1581,1595,3456,1552.4166666666667,6501,6499,4163400.0,1536.0,17800.0,151400.0,3.0,51.0
florida_dist.gr.gz,Diverse,613587,1043575,10,1070376,2687902,2369,2377,128,2350.5,6177,6137,2521200.0,1086.0,0.0,97400.0,0.0,40.0
florida_dist.gr.gz,KBest,613587,1043575,10,1070376,2687902,2369,2377,128,2350.5,6140,6137,2158600.0,905.0,3800.0,92800.0,4.0,36.0
florida_dist.gr.gz,Diverse,373161,375796,10,1070376,2687902,1756,1764,512,1733.5,6117,6087,4290000.0,1525.0,0.0,171600.0,0.0,61.0
florida_dist.gr.gz,KBest,373161,375796,10,1070376,2687902,1756,1764,512,1733.5,6089,6087,4135200.0,1459.0,21200.0,155000.0,10.0,54.0
florida_dist.gr.gz,Diverse,4086,1051500,10,1070376,2687902,988,1001,832,971.1346153846154,6606,6591,1634800.0,1103.0,0.0,61400.0,0.0,40.0
florida_dist.gr.gz,KBest,4086,1051500,10,1070376,2687902,988,1001,832,971.1346153846154,6592,6591,1414000.0,983.0,5800.0,55600.0,7.0,36.0
florida_dist.gr.gz,Diverse,485872,139878,10,1070376,2687902,1010,1019,252,979.1666666666666,6610,6593,1994200.0,1786.0,0.0,79000.0,0.0,70.0
florida_dist.gr.gz,KBest,485872,139878,10,1070376,2687902,1010,1019,252,979.1666666666666,6594,6593,1637400.0,1465.0,3000.0,79000.0,5.0,70.0
florida_dist.gr.gz,Diverse,497188,367138,10,1070376,2687902,1031,1035,32,1022.5,6676,6662,835000.0,625.0,0.0,33400.0,0.0,25.0
florida_dist.gr.gz,KBest,497188,367138,10,1070376,2687902,1031,1035,32,1022.5,6663,6662,780000.0,591.0,2800.0,33400.0,4.0,25.0
florida_dist.gr.gz,Diverse,912654,927375,10,1070376,2687902,2661,2669,288,2614.1666666666665,6933,6888,5284400.0,2621.0,0.0,208200.0,0.0,103.0
florida_dist.gr.gz,KBest,912654,927375,10,1070376,2687902,2661,2669,288,2614.1666666666665,6892,6888,4864400.0,2516.0,9800.0,190400.0,6.0,100.0
florida_dist.gr.gz,Diverse,891674,318590,10,1070376,2687902,496,507,400,466.6,5805,5799,2184600.0,1600.0,0.0,82400.0,0.0,61.0
florida_dist.gr.gz,KBest,891674,318590,10,1070376,2687902,496,507,400,466.6,5799,5799,1839800.0,1378.0,12800.0,82400.0,7.0,61.0
florida_dist.gr.gz,Diverse,508683,332386,10,1070376,2687902,695,713,360,630.3166666666667,5947,5937,2439000.0,2963.0,0.0,89400.0,0.0,110.0
florida_dist.gr.gz,KBest,508683,332386,10,1070376,2687902,695,713,360,630.3166666666667,5937,5937,2240200.0,2767.0,5000.0,89400.0,5.0,111.0
florida_dist.gr.gz,Diverse,406130,733040,10,1070376,2687902,1438,1444,48,1428.5,6495,6472,1371400.0,623.0,0.0,52600.0,0.0,23.0
florida_dist.gr.gz,KBest,406130,733040,10,1070376,2687902,1438,1444,48,1428.5,6474,6472,1216000.0,551.0,1000.0,52600.0,3.0,23.0
florida_dist.gr.gz,Diverse,957606,183791,10,1070376,2687902,1207,1214,144,1189.8333333333333,6129,6112,1641400.0,1138.0,0.0,65400.0,0.0,45.0
florida_dist.gr.gz,KBest,957606,183791,10,1070376,2687902,1207,1214,144,1189.8333333333333,6113,6112,1498800.0,1058.0,1200.0,64000.0,3.0,43.0
florida_dist.gr.gz,Diverse,636711,680591,10,1070376,2687902,1082,1089,128,1050.25,6893,6876,2231400.0,1849.0,0.0,88200.0,0.0,73.0
florida_dist.gr.gz,KBest,636711,680591,10,1070376,2687902,1082,1089,128,1050.25,6877,6876,2075400.0,1730.0,11200.0,88200.0,7.0,73.0
florida_dist.gr.gz,Diverse,495372,790661,10,1070376,2687902,1694,1700,48,1678.5,6576,6545,1917600.0,921.0,0.0,74400.0,0.0,35.0
florida_dist.gr.gz,KBest,495372,790661,10,1070376,2687902,1694,1700,48,1678.5,6547,6545,1839400.0,868.0,3000.0,74400.0,4.0,35.0
florida_dist.gr.gz,Diverse,606473,1065701,10,1070376,2687902,2189,2204,3328,2170.6346153846152,5855,5817,2529800.0,1278.0,0.0,97200.0,0.0,47.0
florida_dist.gr.gz,KBest,606473,1065701,10,1070376,2687902,2189,2204,3328,2170.6346153846152,5820,5817,2215000.0,1130.0,11600.0,89600.0,11.0,39.0
florida_dist.gr.gz,Diverse,825526,842368,10,1070376,2687902,792,803,1280,766.8,6047,6036,1760000.0,1675.0,0.0,70400.0,0.0,67.0
florida_dist.gr.gz,KBest,825526,842368,10,1070376,2687902,792,803,1280,766.8,6036,6036,1308000.0,1254.0,6200.0,48800.0,10.0,52.0
florida_dist.gr.gz,Diverse,910352,771728,10,1070376,2687902,1827,1834,192,1815.0,6841,6812,2854800.0,910.0,0.0,112600.0,0.0,36.0
florida_dist.gr.gz,KBest,910352,771728,10,1070376,2687902,1827,1834,192,1815.0,6814,6812,2676800.0,853.0,7200.0,105400.0,6.0,34.0
florida_dist.gr.gz,Diverse,641801,943335,10,1070376,2687902,627,633,64,614.25,7890,7881,2316400.0,849.0,0.0,91600.0,0.0,33.0
florida_dist.gr.gz,KBest,641801,943335,10,1070376,2687902,627,633,64,614.25,7881,7881,2204000.0,798.0,3200.0,91600.0,4.0,33.0
florida_dist.gr.gz,Diverse,348074,570971,10,1070376,2687902,1083,1106,10001,983.3883611638836,6023,6007,9533200.0,4378.0,0.0,368600.0,0.0,165.0
florida_dist.gr.gz,KBest,348074,570971,10,1070376,2687902,1083,1106,10001,983.3883611638836,6008,6007,6692800.0,2790.0,12600.0,282200.0,13.0,105.0
florida_dist.gr.gz,Diverse,218349,928407,10,1070376,2687902,1463,1470,256,1443.0,6956,6931,1865000.0,1350.0,0.0,74600.0,0.0,54.0
florida_dist.gr.gz,KBest,218349,928407,10,1070376,2687902,1463,1470,256,1443.0,6933,6931,1617600.0,1209.0,6600.0,64400.0,6.0,44.0
florida_dist.gr.gz,Diverse,79071,127409,10,1070376,2687902,2309,2333,10001,2243.6933306669334,6843,6802,9303200.0,3926.0,0.0,362400.0,0.0,151.0
florida_dist.gr.gz,KBest,79071,127409,10,1070376,2687902,2309,2333,10001,2243.6933306669334,6805,6802,7075800.0,2436.0,38800.0,265200.0,22.0,81.0
florida_dist.gr.gz,Diverse,1026902,849413,10,1070376,2687902,1857,1862,48,1847.5,6706,6677,2679800.0,685.0,0.0,105600.0,0.0,27.0
florida_dist.gr.gz,KBest,1026902,849413,10,1070376,2687902,1857,1862,48,1847.5,6679,6677,2272600.0,606.0,6800.0,97400.0,3.0,25.0
florida_dist.gr.gz,Diverse,761854,410073,10,1070376,2687902,749,759,336,727.3571428571429,5757,5747,1748200.0,1251.0,0.0,65600.0,0.0,46.0
florida_dist.gr.gz,KBest,761854,410073,10,1070376,2687902,749,759,336,727.3571428571429,5747,5747,1647400.0,1160.0,4000.0,60800.0,4.0,42.0
florida_dist.gr.gz,Diverse,921249,995205,10,1070376,2687902,1160,1165,48,1149.3333333333333,7117,7100,685800.0,731.0,0.0,27200.0,0.0,29.0
florida_dist.gr.gz,KBest,921249,995205,10,1070376,2687902,1160,1165,48,1149.3333333333333,7101,7100,635600.0,678.0,3600.0,25800.0,4.0,27.0
florida_dist.gr.gz,Diverse,816665,1003434,10,1070376,2687902,1011,1018,256,996.5,6084,6068,1460000.0,1075.0,0.0,58400.0,0.0,43.0
florida_dist.gr.gz,KBest,816665,1003434,10,1070376,2687902,1011,1018,256,996.5,6069,6068,1314000.0,981.0,6800.0,50800.0,7.0,36.0
florida_dist.gr.gz,Diverse,893719,250397,10,1070376,2687902,2403,2410,192,2390.0,5919,5879,3119800.0,960.0,0.0,123200.0,0.0,38.0
florida_dist.gr.gz,KBest,893719,250397,10,1070376,2687902,2403,2410,192,2390.0,5882,5879,2587800.0,798.0,17800.0,105600.0,3.0,28.0
florida_dist.gr.gz,Diverse,793294,27677,10,1070376,2687902,1703,1711,384,1684.5,6266,6239,3179800.0,1285.0,0.0,125600.0,0.0,51.0
florida_dist.gr.gz,KBest,793294,27677,10,1070376,2687902,1703,1711,384,1684.5,6241,6239,3001400.0,1223.0,3000.0,115600.0,4.0,45.0
florida_dist.gr.gz,Diverse,194497,78178,10,1070376,2687902,1577,1594,10001,1544.1979802019798,6645,6619,2557800.0,1889.0,0.0,94400.0,0.0,68.0
florida_dist.gr.gz,KBest,194497,78178,10,1070376,2687902,1577,1594,10001,1544.1979802019798,6621,6619,2254400.0,1633.0,15000.0,91800.0,18.0,64.0
florida_dist.gr.gz,Diverse,533814,1021114,10,1070376,2687902,1426,1433,128,1408.75,6245,6223,3413400.0,1108.0,0.0,133800.0,0.0,43.0
florida_dist.gr.gz,KBest,533814,1021114,10,1070376,2687902,1426,1433,128,1408.75,6224,6223,3334400.0,1065.0,7400.0,133800.0,6.0,43.0
florida_dist.gr.gz,Diverse,444835,347128,10,1070376,2687902,700,705,32,683.0,5821,5812,1694000.0,973.0,0.0,63600.0,0.0,37.0
florida_dist.gr.gz,KBest,444835,347128,10,1070376,2687902,700,705,32,683.0,5812,5812,1635600.0,931.0,9200.0,63600.0,4.0,37.0
florida_dist.gr.gz,Diverse,1038951,641972,10,1070376,2687902,684,696,47,509.6808510638298,8013,8004,2.86256E7,8878.0,0.0,1136400.0,0.0,346.0
florida_dist.gr.gz,KBest,1038951,641972,10,1070376,2687902,684,696,47,509.6808510638298,8004,8004,512600.0,558.0,3000.0,19000.0,4.0,20.0
co_dist.gr.gz,Diverse,357140,403177,10,435666,1042400,837,845,144,813.0833333333334,2505,2443,2620600.0,1424.0,0.0,103600.0,0.0,56.0
co_dist.gr.gz,KBest,357140,403177,10,435666,1042400,837,845,144,813.0833333333334,2445,2443,2340400.0,1100.0,800.0,96600.0,3.0,47.0
co_dist.gr.gz,Diverse,22642,431836,10,435666,1042400,544,552,384,525.6666666666666,2716,2692,1522400.0,1256.0,0.0,60600.0,0.0,50.0
co_dist.gr.gz,KBest,22642,431836,10,435666,1042400,544,552,384,525.6666666666666,2692,2692,1359200.0,1090.0,8000.0,52000.0,6.0,43.0
co_dist.gr.gz,Diverse,103252,377940,10,435666,1042400,1013,1021,42,987.8333333333334,2483,2459,2881800.0,1364.0,0.0,113800.0,0.0,54.0
co_dist.gr.gz,KBest,103252,377940,10,435666,1042400,1013,1021,42,987.8333333333334,2460,2459,2507400.0,1192.0,10000.0,113800.0,8.0,54.0
co_dist.gr.gz,Diverse,294263,13907,10,435666,1042400,1182,1187,48,1141.8333333333333,2634,2606,4532800.0,2208.0,0.0,180800.0,0.0,88.0
co_dist.gr.gz,KBest,294263,13907,10,435666,1042400,1182,1187,48,1141.8333333333333,2607,2606,3744800.0,1940.0,2800.0,176200.0,3.0,81.0
