instance_name,algo_type,source,target,k,vertices,edges,vertices_preprocess,edges_preprocess,path_count,avg_length,ms, ms_preprocess,diversity, diversity_uw, div_min, div_max, min_uw, max_uw
wikivote.txt.gz,KBest,5315,7101,10,7115,103689,38,84,48,4.0,18,18,260.0,260.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3909,4235,10,7115,103689,32,63,34,5.0,15,15,324.0,324.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,3909,4235,10,7115,103689,32,63,34,5.0,15,15,310.0,310.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,5357,742,10,7115,103689,63,147,99,5.0,18,16,354.0,354.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,5357,742,10,7115,103689,63,147,99,5.0,16,16,320.0,320.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,6630,733,10,7115,103689,67,141,83,5.0,20,18,358.0,358.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,6630,733,10,7115,103689,67,141,83,5.0,18,18,326.0,326.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,1489,4298,10,7115,103689,38,86,50,3.0,20,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,1489,4298,10,7115,103689,38,86,50,3.0,19,19,256.0,256.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,674,2470,10,7115,103689,33,63,32,3.0,19,19,268.0,268.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,674,2470,10,7115,103689,33,63,32,3.0,19,19,244.0,244.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,4644,2378,10,7115,103689,44,99,57,5.0,20,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,4644,2378,10,7115,103689,44,99,57,5.0,19,19,254.0,254.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2618,5289,10,7115,103689,40,91,53,3.0,19,18,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2618,5289,10,7115,103689,40,91,53,3.0,18,18,246.0,246.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6200,1772,10,7115,103689,60,129,71,4.0,18,16,344.0,344.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,6200,1772,10,7115,103689,60,129,71,4.0,16,16,296.0,296.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,8146,310,10,7115,103689,47,87,48,5.0,18,17,358.0,358.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,8146,310,10,7115,103689,47,87,48,5.0,17,17,316.0,316.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,1992,3036,10,7115,103689,55,128,75,4.0,21,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,1992,3036,10,7115,103689,55,128,75,4.0,19,19,248.0,248.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,1381,6334,10,7115,103689,28,57,31,3.0,18,18,268.0,268.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,1381,6334,10,7115,103689,28,57,31,3.0,18,18,252.0,252.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2225,7047,10,7115,103689,32,73,43,3.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2225,7047,10,7115,103689,32,73,43,3.0,17,17,246.0,246.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2872,5807,10,7115,103689,35,73,40,3.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2872,5807,10,7115,103689,35,73,40,3.0,17,17,256.0,256.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3227,5637,10,7115,103689,33,64,33,3.0,19,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,3227,5637,10,7115,103689,33,64,33,3.0,19,19,256.0,256.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2871,2339,10,7115,103689,82,192,112,3.0,23,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2871,2339,10,7115,103689,82,192,112,3.0,17,17,246.0,246.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,1419,1284,10,7115,103689,34,70,38,3.0,21,20,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,1419,1284,10,7115,103689,34,70,38,3.0,20,20,260.0,260.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,5862,4441,10,7115,103689,22,52,32,3.0,16,16,268.0,268.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,5862,4441,10,7115,103689,22,52,32,3.0,16,16,246.0,246.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2700,1353,10,7115,103689,70,169,101,3.0,21,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2700,1353,10,7115,103689,70,169,101,3.0,17,17,268.0,268.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2416,6021,10,7115,103689,59,136,87,4.0,22,20,350.0,350.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,2416,6021,10,7115,103689,59,136,87,4.0,20,20,304.0,304.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,45,3822,10,7115,103689,44,93,56,4.0,20,19,344.0,344.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,45,3822,10,7115,103689,44,93,56,4.0,19,19,322.0,322.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,6730,6600,10,7115,103689,31,62,33,4.0,17,17,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,6730,6600,10,7115,103689,31,62,33,4.0,17,17,244.0,244.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,621,3455,10,7115,103689,34,66,34,5.0,22,21,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,621,3455,10,7115,103689,34,66,34,5.0,21,21,246.0,246.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6813,817,10,7115,103689,37,71,45,5.0,17,16,348.0,348.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,6813,817,10,7115,103689,37,71,45,5.0,16,16,314.0,314.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,7220,6930,10,7115,103689,40,92,54,4.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,7220,6930,10,7115,103689,40,92,54,4.0,17,17,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6914,3908,10,7115,103689,63,137,76,4.0,20,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,6914,3908,10,7115,103689,63,137,76,4.0,17,17,242.0,242.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,243,4528,10,7115,103689,58,137,81,4.0,21,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,243,4528,10,7115,103689,58,137,81,4.0,19,19,240.0,240.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2694,50,10,7115,103689,37,71,48,4.0,19,19,356.0,356.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,2694,50,10,7115,103689,37,71,48,4.0,19,19,332.0,332.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,226,4946,10,7115,103689,84,203,123,4.0,25,20,320.0,320.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,226,4946,10,7115,103689,84,203,123,4.0,20,20,300.0,300.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,312,6634,10,7115,103689,127,338,213,3.0,30,20,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,312,6634,10,7115,103689,127,338,213,3.0,20,20,264.0,264.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,7036,132,10,7115,103689,36,63,47,5.0,17,16,352.0,352.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,7036,132,10,7115,103689,36,63,47,5.0,16,16,316.0,316.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,5323,7315,10,7115,103689,38,80,44,4.0,16,15,298.0,298.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,5323,7315,10,7115,103689,38,80,44,4.0,15,15,248.0,248.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,5908,2109,10,7115,103689,44,82,40,4.0,17,16,348.0,348.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,5908,2109,10,7115,103689,44,82,40,4.0,16,16,334.0,334.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,7036,677,10,7115,103689,58,116,112,5.0,18,16,360.0,360.0,8.0,8.0,8.0,8.0
wikivote.txt.gz,KBest,7036,677,10,7115,103689,58,116,112,5.0,16,16,336.0,336.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,5177,1585,10,7115,103689,43,87,46,3.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,5177,1585,10,7115,103689,43,87,46,3.0,17,17,260.0,260.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3925,715,10,7115,103689,100,236,294,5.0,28,18,434.0,434.0,8.0,10.0,8.0,10.0
wikivote.txt.gz,KBest,3925,715,10,7115,103689,100,236,294,5.0,18,18,370.0,370.0,4.0,10.0,4.0,10.0
wikivote.txt.gz,Diverse,635,7763,10,7115,103689,33,65,34,3.0,18,18,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,635,7763,10,7115,103689,33,65,34,3.0,18,18,254.0,254.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3748,1039,10,7115,103689,36,73,59,4.0,18,17,360.0,360.0,8.0,8.0,8.0,8.0
wikivote.txt.gz,KBest,3748,1039,10,7115,103689,36,73,59,4.0,17,17,330.0,330.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3634,363,10,7115,103689,21,39,30,4.0,16,16,294.0,294.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,3634,363,10,7115,103689,21,39,30,4.0,16,16,292.0,292.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3166,3506,10,7115,103689,25,54,31,4.0,19,19,268.0,268.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,3166,3506,10,7115,103689,25,54,31,4.0,19,19,252.0,252.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6773,1781,10,7115,103689,30,60,32,4.0,16,16,268.0,268.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,6773,1781,10,7115,103689,30,60,32,4.0,16,16,242.0,242.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2916,1322,10,7115,103689,39,85,48,4.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2916,1322,10,7115,103689,39,85,48,4.0,17,17,248.0,248.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2398,7073,10,7115,103689,29,57,30,3.0,17,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2398,7073,10,7115,103689,29,57,30,3.0,17,17,250.0,250.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,1041,1657,10,7115,103689,47,89,44,4.0,18,17,332.0,332.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,1041,1657,10,7115,103689,47,89,44,4.0,17,17,294.0,294.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,2437,6780,10,7115,103689,32,71,41,4.0,18,18,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2437,6780,10,7115,103689,32,71,41,4.0,18,18,256.0,256.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,7252,1196,10,7115,103689,47,92,50,5.0,18,17,356.0,356.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,7252,1196,10,7115,103689,47,92,50,5.0,17,17,330.0,330.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,4221,6170,10,7115,103689,34,87,55,3.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,4221,6170,10,7115,103689,34,87,55,3.0,17,17,264.0,264.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,5558,1357,10,7115,103689,50,100,52,5.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,5558,1357,10,7115,103689,50,100,52,5.0,17,17,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2936,2974,10,7115,103689,50,132,88,4.0,20,17,344.0,344.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,2936,2974,10,7115,103689,50,132,88,4.0,17,17,312.0,312.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,572,3256,10,7115,103689,50,107,62,4.0,19,17,328.0,328.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,572,3256,10,7115,103689,50,107,62,4.0,17,17,310.0,310.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,7830,4179,10,7115,103689,50,101,53,4.0,19,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,7830,4179,10,7115,103689,50,101,53,4.0,17,17,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,2320,5714,10,7115,103689,38,82,46,4.0,20,19,268.0,268.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,2320,5714,10,7115,103689,38,82,46,4.0,19,19,260.0,260.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,7949,4764,10,7115,103689,30,60,32,5.0,17,17,330.0,330.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,7949,4764,10,7115,103689,30,60,32,5.0,17,17,304.0,304.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,4297,5994,10,7115,103689,29,69,42,3.0,17,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,4297,5994,10,7115,103689,29,69,42,3.0,17,17,254.0,254.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,561,1600,10,7115,103689,30,60,33,4.0,19,18,344.0,344.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,561,1600,10,7115,103689,30,60,33,4.0,18,18,298.0,298.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,861,3439,10,7115,103689,34,65,33,3.0,20,19,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,861,3439,10,7115,103689,34,65,33,3.0,19,19,244.0,244.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,5187,5200,10,7115,103689,48,98,52,3.0,20,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,5187,5200,10,7115,103689,48,98,52,3.0,19,19,254.0,254.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6327,565,10,7115,103689,38,79,50,4.0,17,16,318.0,318.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,6327,565,10,7115,103689,38,79,50,4.0,16,16,294.0,294.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,5410,4078,10,7115,103689,55,126,83,5.0,21,18,348.0,348.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,5410,4078,10,7115,103689,55,126,83,5.0,18,18,318.0,318.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,789,6529,10,7115,103689,31,59,30,3.0,18,18,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,789,6529,10,7115,103689,31,59,30,3.0,18,18,246.0,246.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,574,6279,10,7115,103689,56,115,61,5.0,22,20,348.0,348.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,574,6279,10,7115,103689,56,115,61,5.0,20,20,312.0,312.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,1677,6913,10,7115,103689,70,163,95,4.0,22,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,1677,6913,10,7115,103689,70,163,95,4.0,19,19,258.0,258.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,1315,5980,10,7115,103689,46,116,78,4.0,19,17,342.0,342.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,1315,5980,10,7115,103689,46,116,78,4.0,17,17,304.0,304.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,4212,5072,10,7115,103689,50,126,78,3.0,20,18,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,4212,5072,10,7115,103689,50,126,78,3.0,18,18,264.0,264.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,458,2135,10,7115,103689,34,64,32,4.0,20,20,294.0,294.0,0.0,8.0,0.0,8.0
wikivote.txt.gz,KBest,458,2135,10,7115,103689,34,64,32,4.0,20,20,272.0,272.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,6071,670,10,7115,103689,76,163,125,5.0,19,15,350.0,350.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,6071,670,10,7115,103689,76,163,125,5.0,15,15,318.0,318.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,7520,1542,10,7115,103689,73,186,141,5.0,21,17,408.0,408.0,8.0,10.0,8.0,10.0
wikivote.txt.gz,KBest,7520,1542,10,7115,103689,73,186,141,5.0,17,17,330.0,330.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3730,8285,10,7115,103689,45,92,49,5.0,19,18,316.0,316.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,3730,8285,10,7115,103689,45,92,49,5.0,18,18,272.0,272.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,8270,290,10,7115,103689,54,116,68,5.0,19,17,334.0,334.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,8270,290,10,7115,103689,54,116,68,5.0,17,17,294.0,294.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,7451,2781,10,7115,103689,79,197,127,5.0,23,18,356.0,356.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,7451,2781,10,7115,103689,79,197,127,5.0,18,18,294.0,294.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3990,6151,10,7115,103689,47,103,58,4.0,18,16,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,3990,6151,10,7115,103689,47,103,58,4.0,16,16,264.0,264.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,444,5457,10,7115,103689,33,65,36,4.0,20,19,320.0,320.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,444,5457,10,7115,103689,33,65,36,4.0,19,19,276.0,276.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,4395,1127,10,7115,103689,50,113,84,5.0,18,16,358.0,358.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,4395,1127,10,7115,103689,50,113,84,5.0,16,16,330.0,330.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3802,127,10,7115,103689,47,85,76,5.0,18,16,422.0,422.0,4.0,10.0,4.0,10.0
wikivote.txt.gz,KBest,3802,127,10,7115,103689,47,85,76,5.0,16,16,314.0,314.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3658,192,10,7115,103689,52,132,88,4.0,19,17,346.0,346.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,3658,192,10,7115,103689,52,132,88,4.0,17,17,298.0,298.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,158,3324,10,7115,103689,40,80,44,4.0,20,19,340.0,340.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,158,3324,10,7115,103689,40,80,44,4.0,19,19,298.0,298.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,302,6511,10,7115,103689,34,69,39,4.0,17,16,346.0,346.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,302,6511,10,7115,103689,34,69,39,4.0,16,16,304.0,304.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,2059,5363,10,7115,103689,36,68,34,4.0,17,16,290.0,290.0,0.0,8.0,0.0,8.0
wikivote.txt.gz,KBest,2059,5363,10,7115,103689,36,68,34,4.0,16,16,212.0,212.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3306,6594,10,7115,103689,82,193,115,4.0,21,16,344.0,344.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,3306,6594,10,7115,103689,82,193,115,4.0,16,16,312.0,312.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3947,6789,10,7115,103689,45,105,62,4.0,19,17,320.0,320.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,3947,6789,10,7115,103689,45,105,62,4.0,17,17,300.0,300.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3398,232,10,7115,103689,70,165,101,5.0,18,15,342.0,342.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,3398,232,10,7115,103689,70,165,101,5.0,15,15,292.0,292.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,465,2234,10,7115,103689,28,55,30,4.0,16,16,342.0,342.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,465,2234,10,7115,103689,28,55,30,4.0,16,16,324.0,324.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,6270,204,10,7115,103689,44,95,53,3.0,18,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,6270,204,10,7115,103689,44,95,53,3.0,17,17,260.0,260.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3798,5073,10,7115,103689,32,65,35,3.0,19,19,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,3798,5073,10,7115,103689,32,65,35,3.0,19,19,264.0,264.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6236,8122,10,7115,103689,32,62,32,5.0,17,17,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,6236,8122,10,7115,103689,32,62,32,5.0,17,17,250.0,250.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,5468,3084,10,7115,103689,44,86,44,3.0,18,17,258.0,258.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,5468,3084,10,7115,103689,44,86,44,3.0,17,17,232.0,232.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,5262,1733,10,7115,103689,34,75,43,3.0,19,18,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,5262,1733,10,7115,103689,34,75,43,3.0,18,18,252.0,252.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6315,982,10,7115,103689,36,63,30,5.0,18,18,352.0,352.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,6315,982,10,7115,103689,36,63,30,5.0,18,18,310.0,310.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,6705,5837,10,7115,103689,34,68,36,4.0,16,15,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,6705,5837,10,7115,103689,34,68,36,4.0,15,15,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,4234,3371,10,7115,103689,30,62,34,4.0,18,18,266.0,266.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,4234,3371,10,7115,103689,30,62,34,4.0,18,18,246.0,246.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,7696,2966,10,7115,103689,83,193,119,5.0,22,17,400.0,400.0,6.0,10.0,6.0,10.0
wikivote.txt.gz,KBest,7696,2966,10,7115,103689,83,193,119,5.0,17,17,330.0,330.0,4.0,10.0,4.0,10.0
wikivote.txt.gz,Diverse,23,1799,10,7115,103689,41,81,42,3.0,21,20,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,23,1799,10,7115,103689,41,81,42,3.0,20,20,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,1247,5432,10,7115,103689,40,93,55,3.0,17,16,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,1247,5432,10,7115,103689,40,93,55,3.0,16,16,264.0,264.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3142,2120,10,7115,103689,31,59,30,3.0,19,19,264.0,264.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,3142,2120,10,7115,103689,31,59,30,3.0,19,19,254.0,254.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,1705,1603,10,7115,103689,38,87,51,3.0,19,18,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,1705,1603,10,7115,103689,38,87,51,3.0,18,18,260.0,260.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,956,8007,10,7115,103689,43,88,47,4.0,20,19,306.0,306.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,956,8007,10,7115,103689,43,88,47,4.0,19,19,284.0,284.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,6264,2079,10,7115,103689,43,72,32,6.0,19,18,342.0,342.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,6264,2079,10,7115,103689,43,72,32,6.0,18,18,282.0,282.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,2235,4529,10,7115,103689,34,71,39,4.0,21,20,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,2235,4529,10,7115,103689,34,71,39,4.0,20,20,250.0,250.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,6652,359,10,7115,103689,33,60,60,6.0,18,18,418.0,418.0,6.0,10.0,6.0,10.0
wikivote.txt.gz,KBest,6652,359,10,7115,103689,33,60,60,6.0,18,18,386.0,386.0,4.0,10.0,4.0,10.0
wikivote.txt.gz,Diverse,3691,1648,10,7115,103689,54,137,85,3.0,18,16,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,3691,1648,10,7115,103689,54,137,85,3.0,16,16,256.0,256.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,3386,6044,10,7115,103689,32,68,38,3.0,20,19,256.0,256.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,KBest,3386,6044,10,7115,103689,32,68,38,3.0,19,19,226.0,226.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,7053,6306,10,7115,103689,36,78,44,3.0,23,22,270.0,270.0,6.0,6.0,6.0,6.0
wikivote.txt.gz,KBest,7053,6306,10,7115,103689,36,78,44,3.0,22,22,262.0,262.0,4.0,6.0,4.0,6.0
wikivote.txt.gz,Diverse,8100,8225,10,7115,103689,45,89,50,5.0,20,19,338.0,338.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,KBest,8100,8225,10,7115,103689,45,89,50,5.0,19,19,326.0,326.0,4.0,8.0,4.0,8.0
wikivote.txt.gz,Diverse,3166,348,10,7115,103689,66,143,87,5.0,23,20,356.0,356.0,6.0,8.0,6.0,8.0
wikivote.txt.gz,KBest,3166,348,10,7115,103689,66,143,87,5.0,20,20,304.0,304.0,4.0,8.0,4.0,8.0
