Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds,Diversity
nyc_dist.gr.gz,Diverse,99779,206751,80,264346,730100,542,550,256,520.5,1488,5.73688E7
nyc_dist.gr.gz,KBest,99779,206751,80,264346,730100,542,550,256,520.5,1292,6.1295E7
nyc_dist.gr.gz,Diverse,163010,236503,80,264346,730100,595,603,384,573.5,1369,7.35958E7
nyc_dist.gr.gz,KBest,163010,236503,80,264346,730100,595,603,384,573.5,1153,6.9935E7
nyc_dist.gr.gz,Diverse,46666,158986,80,264346,730100,690,703,4608,654.8333333333334,1545,1.450624E8
nyc_dist.gr.gz,KBest,46666,158986,80,264346,730100,690,703,4608,654.8333333333334,1259,1.147306E8
nyc_dist.gr.gz,Diverse,56901,208427,80,264346,730100,718,728,256,666.0,1562,1.332368E8
nyc_dist.gr.gz,KBest,56901,208427,80,264346,730100,718,728,256,666.0,1272,1.29032E8
nyc_dist.gr.gz,Diverse,240620,212312,80,264346,730100,451,460,480,421.4,1403,9.73086E7
nyc_dist.gr.gz,KBest,240620,212312,80,264346,730100,451,460,480,421.4,1235,8.1861E7
nyc_dist.gr.gz,Diverse,5096,73440,80,264346,730100,965,979,4096,894.0,1540,2.238802E8
nyc_dist.gr.gz,KBest,5096,73440,80,264346,730100,965,979,4096,894.0,1195,7.41828E7
nyc_dist.gr.gz,Diverse,197722,55469,80,264346,730100,239,255,1584,172.07575757575756,1270,2.012778E8
nyc_dist.gr.gz,KBest,197722,55469,80,264346,730100,239,255,1584,172.07575757575756,1201,9.60184E7
nyc_dist.gr.gz,Diverse,170802,25306,80,264346,730100,538,554,10001,499.2060793920608,1328,1.4626E8
nyc_dist.gr.gz,KBest,170802,25306,80,264346,730100,538,554,10001,499.2060793920608,1130,7.341E7
nyc_dist.gr.gz,Diverse,132365,173322,80,264346,730100,612,622,640,589.6,1525,7.98226E7
nyc_dist.gr.gz,KBest,132365,173322,80,264346,730100,612,622,640,589.6,1268,5.2533E7
nyc_dist.gr.gz,Diverse,80748,179243,80,264346,730100,905,929,10001,754.7800219978002,1604,4.641156E8
nyc_dist.gr.gz,KBest,80748,179243,80,264346,730100,905,929,10001,754.7800219978002,1265,2.902524E8
nyc_dist.gr.gz,Diverse,227658,184794,80,264346,730100,521,530,576,492.5,1514,9.39588E7
nyc_dist.gr.gz,KBest,227658,184794,80,264346,730100,521,530,576,492.5,1290,7.96944E7
nyc_dist.gr.gz,Diverse,202741,66098,80,264346,730100,653,674,6656,579.9230769230769,1429,2.015922E8
nyc_dist.gr.gz,KBest,202741,66098,80,264346,730100,653,674,6656,579.9230769230769,1168,1.002162E8
nyc_dist.gr.gz,Diverse,124556,195921,80,264346,730100,449,462,2112,420.8181818181818,1469,8.93856E7
nyc_dist.gr.gz,KBest,124556,195921,80,264346,730100,449,462,2112,420.8181818181818,1289,5.1018E7
nyc_dist.gr.gz,Diverse,9595,153073,80,264346,730100,541,549,256,513.75,1464,1.03653E8
nyc_dist.gr.gz,KBest,9595,153073,80,264346,730100,541,549,256,513.75,1264,1.0061E8
nyc_dist.gr.gz,Diverse,106820,178700,80,264346,730100,557,566,384,521.75,1455,1.147998E8
nyc_dist.gr.gz,KBest,106820,178700,80,264346,730100,557,566,384,521.75,1279,1.093756E8
nyc_dist.gr.gz,Diverse,86376,198810,80,264346,730100,859,870,512,806.0,1619,1.409168E8
nyc_dist.gr.gz,KBest,86376,198810,80,264346,730100,859,870,512,806.0,1265,1.29032E8
nyc_dist.gr.gz,Diverse,148390,251137,80,264346,730100,371,383,360,323.03333333333336,1309,1.445594E8
nyc_dist.gr.gz,KBest,148390,251137,80,264346,730100,371,383,360,323.03333333333336,1186,1.109708E8
nyc_dist.gr.gz,Diverse,236219,179712,80,264346,730100,653,662,768,627.5,1516,9.39134E7
nyc_dist.gr.gz,KBest,236219,179712,80,264346,730100,653,662,768,627.5,1259,7.20376E7
nyc_dist.gr.gz,Diverse,198072,131221,80,264346,730100,371,388,4224,311.07575757575756,1324,1.604738E8
nyc_dist.gr.gz,KBest,198072,131221,80,264346,730100,371,388,4224,311.07575757575756,1199,7.77176E7
nyc_dist.gr.gz,Diverse,161031,64076,80,264346,730100,823,833,320,768.8,1456,2.135378E8
nyc_dist.gr.gz,KBest,161031,64076,80,264346,730100,823,833,320,768.8,1125,1.764096E8
nyc_dist.gr.gz,Diverse,77649,2615,80,264346,730100,942,953,1152,876.6666666666666,1646,2.166852E8
nyc_dist.gr.gz,KBest,77649,2615,80,264346,730100,942,953,1152,876.6666666666666,1312,1.659284E8
nyc_dist.gr.gz,Diverse,77641,6328,80,264346,730100,1020,1033,3456,950.5,1860,2.34818E8
nyc_dist.gr.gz,KBest,77641,6328,80,264346,730100,1020,1033,3456,950.5,1324,1.875888E8
nyc_dist.gr.gz,Diverse,84519,260277,80,264346,730100,1150,1166,10001,1075.0522947705228,1707,2.381428E8
nyc_dist.gr.gz,KBest,84519,260277,80,264346,730100,1150,1166,10001,1075.0522947705228,1274,1.225382E8
nyc_dist.gr.gz,Diverse,130883,173807,80,264346,730100,554,563,320,533.6,1493,6.35026E7
nyc_dist.gr.gz,KBest,130883,173807,80,264346,730100,554,563,320,533.6,1261,5.2533E7
nyc_dist.gr.gz,Diverse,1206,216027,80,264346,730100,875,886,960,822.1333333333333,1507,1.86334E8
nyc_dist.gr.gz,KBest,1206,216027,80,264346,730100,875,886,960,822.1333333333333,1199,1.352808E8
nyc_dist.gr.gz,Diverse,82100,193266,80,264346,730100,919,928,432,895.6666666666666,1643,8.5252E7
nyc_dist.gr.gz,KBest,82100,193266,80,264346,730100,919,928,432,895.6666666666666,1279,7.27462E7
nyc_dist.gr.gz,Diverse,150438,194276,80,264346,730100,720,730,360,703.9666666666667,1500,5.59686E7
nyc_dist.gr.gz,KBest,150438,194276,80,264346,730100,720,730,360,703.9666666666667,1218,4.01326E7
nyc_dist.gr.gz,Diverse,76403,143457,80,264346,730100,501,511,256,454.0,1446,1.467224E8
nyc_dist.gr.gz,KBest,76403,143457,80,264346,730100,501,511,256,454.0,1262,9.65328E7
nyc_dist.gr.gz,Diverse,228637,175941,80,264346,730100,604,612,384,581.5,1539,8.1828E7
nyc_dist.gr.gz,KBest,228637,175941,80,264346,730100,604,612,384,581.5,1287,7.47296E7
nyc_dist.gr.gz,Diverse,100269,10786,80,264346,730100,403,411,384,376.8333333333333,1414,1.537824E8
nyc_dist.gr.gz,KBest,100269,10786,80,264346,730100,403,411,384,376.8333333333333,1288,1.115868E8
nyc_dist.gr.gz,Diverse,213320,90502,80,264346,730100,653,664,512,610.5,1365,1.17992E8
nyc_dist.gr.gz,KBest,213320,90502,80,264346,730100,653,664,512,610.5,1122,9.78062E7
nyc_dist.gr.gz,Diverse,82534,15750,80,264346,730100,901,910,320,732.5,1604,8.38376E8
nyc_dist.gr.gz,KBest,82534,15750,80,264346,730100,901,910,320,732.5,1280,3.406414E8
nyc_dist.gr.gz,Diverse,226129,186049,80,264346,730100,591,601,1152,544.1666666666666,1562,2.05468E8
nyc_dist.gr.gz,KBest,226129,186049,80,264346,730100,591,601,1152,544.1666666666666,1308,7.79276E7
nyc_dist.gr.gz,Diverse,180243,6502,80,264346,730100,407,416,768,385.8333333333333,1319,1.076088E8
nyc_dist.gr.gz,KBest,180243,6502,80,264346,730100,407,416,768,385.8333333333333,1166,9.28122E7
nyc_dist.gr.gz,Diverse,17198,205667,80,264346,730100,462,473,2304,443.3333333333333,1456,8.3639E7
nyc_dist.gr.gz,KBest,17198,205667,80,264346,730100,462,473,2304,443.3333333333333,1297,5.75558E7
nyc_dist.gr.gz,Diverse,164557,108508,80,264346,730100,574,581,256,555.5,1350,8.25008E7
nyc_dist.gr.gz,KBest,164557,108508,80,264346,730100,574,581,256,555.5,1140,7.25894E7
nyc_dist.gr.gz,Diverse,1362,90737,80,264346,730100,1233,1249,10001,1159.7990200979903,1711,2.379602E8
nyc_dist.gr.gz,KBest,1362,90737,80,264346,730100,1233,1249,10001,1159.7990200979903,1206,7.83936E7
nyc_dist.gr.gz,Diverse,10782,142450,80,264346,730100,334,344,864,320.6666666666667,1382,6.58964E7
nyc_dist.gr.gz,KBest,10782,142450,80,264346,730100,334,344,864,320.6666666666667,1258,2.98542E7
nyc_dist.gr.gz,Diverse,99299,161268,80,264346,730100,839,851,3072,798.5,1696,1.95426E8
nyc_dist.gr.gz,KBest,99299,161268,80,264346,730100,839,851,3072,798.5,1321,1.12502E8
nyc_dist.gr.gz,Diverse,169303,22016,80,264346,730100,514,530,10001,476.1009899010099,1289,1.90728E8
nyc_dist.gr.gz,KBest,169303,22016,80,264346,730100,514,530,10001,476.1009899010099,1116,6.6943E7
nyc_dist.gr.gz,Diverse,114174,87851,80,264346,730100,809,818,432,776.6666666666666,1653,1.387012E8
nyc_dist.gr.gz,KBest,114174,87851,80,264346,730100,809,818,432,776.6666666666666,1289,1.275716E8
nyc_dist.gr.gz,Diverse,170052,11026,80,264346,730100,530,545,10001,500.031396860314,1307,1.906118E8
nyc_dist.gr.gz,KBest,170052,11026,80,264346,730100,530,545,10001,500.031396860314,1120,8.49714E7
nyc_dist.gr.gz,Diverse,135460,85327,80,264346,730100,762,774,1024,698.0,1505,1.79697E8
nyc_dist.gr.gz,KBest,135460,85327,80,264346,730100,762,774,1024,698.0,1196,7.83936E7
nyc_dist.gr.gz,Diverse,29981,204484,80,264346,730100,475,487,4608,455.8333333333333,1426,9.39422E7
nyc_dist.gr.gz,KBest,29981,204484,80,264346,730100,475,487,4608,455.8333333333333,1267,5.75558E7
nyc_dist.gr.gz,Diverse,682,117531,80,264346,730100,985,995,768,921.3333333333334,1558,2.11581E8
nyc_dist.gr.gz,KBest,682,117531,80,264346,730100,985,995,768,921.3333333333334,1183,1.785034E8
nyc_dist.gr.gz,Diverse,167611,93001,80,264346,730100,943,956,544,688.9705882352941,1508,6.364036E8
nyc_dist.gr.gz,KBest,167611,93001,80,264346,730100,943,956,544,688.9705882352941,1129,5.73698E8
nyc_dist.gr.gz,Diverse,57099,144020,80,264346,730100,551,563,576,503.0,1490,1.310518E8
nyc_dist.gr.gz,KBest,57099,144020,80,264346,730100,551,563,576,503.0,1260,7.92744E7
nyc_dist.gr.gz,Diverse,6061,212131,80,264346,730100,578,589,1152,483.0,1397,2.57244E8
nyc_dist.gr.gz,KBest,6061,212131,80,264346,730100,578,589,1152,483.0,1200,1.788426E8
nyc_dist.gr.gz,Diverse,129954,200447,80,264346,730100,590,603,736,401.7608695652174,1464,4.908808E8
nyc_dist.gr.gz,KBest,129954,200447,80,264346,730100,590,603,736,401.7608695652174,1257,3.076176E8
nyc_dist.gr.gz,Diverse,154171,232941,80,264346,730100,566,574,384,544.5,1323,8.15958E7
nyc_dist.gr.gz,KBest,154171,232941,80,264346,730100,566,574,384,544.5,1126,6.9935E7
nyc_dist.gr.gz,Diverse,173190,90442,80,264346,730100,933,955,10001,856.5541445855414,1555,2.36331E8
nyc_dist.gr.gz,KBest,173190,90442,80,264346,730100,933,955,10001,856.5541445855414,1155,1.034142E8
nyc_dist.gr.gz,Diverse,40354,174434,80,264346,730100,603,612,256,567.5,1445,9.6356E7
nyc_dist.gr.gz,KBest,40354,174434,80,264346,730100,603,612,256,567.5,1254,9.2112E7
nyc_dist.gr.gz,Diverse,146996,86382,80,264346,730100,648,660,1024,603.0,1456,1.383824E8
nyc_dist.gr.gz,KBest,146996,86382,80,264346,730100,648,660,1024,603.0,1204,1.21745E8
nyc_dist.gr.gz,Diverse,106553,174706,80,264346,730100,697,706,384,661.75,1529,1.147998E8
nyc_dist.gr.gz,KBest,106553,174706,80,264346,730100,697,706,384,661.75,1291,1.093756E8
nyc_dist.gr.gz,Diverse,55035,182936,80,264346,730100,345,354,320,315.6,1387,1.139932E8
nyc_dist.gr.gz,KBest,55035,182936,80,264346,730100,345,354,320,315.6,1239,1.049802E8
nyc_dist.gr.gz,Diverse,53237,214533,80,264346,730100,328,337,256,312.0,1356,5.63868E7
nyc_dist.gr.gz,KBest,53237,214533,80,264346,730100,328,337,256,312.0,1248,5.37512E7
nyc_dist.gr.gz,Diverse,168413,50666,80,264346,730100,721,733,272,467.97058823529414,1418,6.316036E8
nyc_dist.gr.gz,KBest,168413,50666,80,264346,730100,721,733,272,467.97058823529414,1149,5.528538E8
nyc_dist.gr.gz,Diverse,159435,101261,80,264346,730100,766,778,3072,729.0,1405,1.4288E8
nyc_dist.gr.gz,KBest,159435,101261,80,264346,730100,766,778,3072,729.0,1134,6.62242E7
nyc_dist.gr.gz,Diverse,90447,5004,80,264346,730100,1039,1055,10001,966.2542745725427,1640,2.379602E8
nyc_dist.gr.gz,KBest,90447,5004,80,264346,730100,1039,1055,10001,966.2542745725427,1271,1.603704E8
nyc_dist.gr.gz,Diverse,68740,177225,80,264346,730100,830,844,416,782.9230769230769,1570,1.494954E8
nyc_dist.gr.gz,KBest,68740,177225,80,264346,730100,830,844,416,782.9230769230769,1264,1.253492E8
nyc_dist.gr.gz,Diverse,94160,91651,80,264346,730100,804,813,432,778.1666666666666,1653,1.209636E8
nyc_dist.gr.gz,KBest,94160,91651,80,264346,730100,804,813,432,778.1666666666666,1293,1.105742E8
nyc_dist.gr.gz,Diverse,165438,46485,80,264346,730100,574,583,256,553.0,1360,4.6087E7
nyc_dist.gr.gz,KBest,165438,46485,80,264346,730100,574,583,256,553.0,1140,3.70374E7
nyc_dist.gr.gz,Diverse,140662,231487,80,264346,730100,297,307,720,277.1333333333333,1302,3.187238E8
nyc_dist.gr.gz,KBest,140662,231487,80,264346,730100,297,307,720,277.1333333333333,1203,3.046116E8
nyc_dist.gr.gz,Diverse,77122,202761,80,264346,730100,663,681,2496,607.2564102564103,1559,1.611578E8
nyc_dist.gr.gz,KBest,77122,202761,80,264346,730100,663,681,2496,607.2564102564103,1282,9.46942E7
nyc_dist.gr.gz,Diverse,135995,75022,80,264346,730100,674,685,512,611.0,1484,1.72017E8
nyc_dist.gr.gz,KBest,135995,75022,80,264346,730100,674,685,512,611.0,1213,7.41828E7
nyc_dist.gr.gz,Diverse,162094,84113,80,264346,730100,828,841,2048,743.5,1443,2.482256E8
nyc_dist.gr.gz,KBest,162094,84113,80,264346,730100,828,841,2048,743.5,1132,1.007542E8
nyc_dist.gr.gz,Diverse,209743,80605,80,264346,730100,735,757,9984,663.4230769230769,1434,2.049698E8
nyc_dist.gr.gz,KBest,209743,80605,80,264346,730100,735,757,9984,663.4230769230769,1149,1.027746E8
nyc_dist.gr.gz,Diverse,221751,135248,80,264346,730100,680,693,300,478.8333333333333,1439,5.388788E8
nyc_dist.gr.gz,KBest,221751,135248,80,264346,730100,680,693,300,478.8333333333333,1235,3.610744E8
nyc_dist.gr.gz,Diverse,56479,256267,80,264346,730100,455,473,3600,389.6666666666667,1391,2.513868E8
nyc_dist.gr.gz,KBest,56479,256267,80,264346,730100,455,473,3600,389.6666666666667,1225,1.78818E8
nyc_dist.gr.gz,Diverse,180731,220167,80,264346,730100,742,762,1638,614.3516483516484,1432,3.464018E8
nyc_dist.gr.gz,KBest,180731,220167,80,264346,730100,742,762,1638,614.3516483516484,1158,1.256428E8
nyc_dist.gr.gz,Diverse,76254,153086,80,264346,730100,994,1009,416,937.4230769230769,1685,1.497206E8
nyc_dist.gr.gz,KBest,76254,153086,80,264346,730100,994,1009,416,937.4230769230769,1288,1.07806E8
nyc_dist.gr.gz,Diverse,208760,31708,80,264346,730100,559,572,5760,514.4666666666667,1310,1.761064E8
nyc_dist.gr.gz,KBest,208760,31708,80,264346,730100,559,572,5760,514.4666666666667,1139,3.33582E7
nyc_dist.gr.gz,Diverse,208020,70418,80,264346,730100,486,502,936,439.9230769230769,1327,1.58257E8
nyc_dist.gr.gz,KBest,208020,70418,80,264346,730100,486,502,936,439.9230769230769,1148,1.287552E8
nyc_dist.gr.gz,Diverse,208882,88489,80,264346,730100,721,743,10001,649.2389761023898,1441,2.143534E8
nyc_dist.gr.gz,KBest,208882,88489,80,264346,730100,721,743,10001,649.2389761023898,1156,1.298826E8
nyc_dist.gr.gz,Diverse,56949,210162,80,264346,730100,773,794,4992,701.2564102564103,1563,1.957566E8
nyc_dist.gr.gz,KBest,56949,210162,80,264346,730100,773,794,4992,701.2564102564103,1267,1.174924E8
nyc_dist.gr.gz,Diverse,86493,255737,80,264346,730100,985,998,2048,916.5,1659,2.044074E8
nyc_dist.gr.gz,KBest,86493,255737,80,264346,730100,985,998,2048,916.5,1288,1.830448E8
nyc_dist.gr.gz,Diverse,203484,107736,80,264346,730100,448,458,960,429.6333333333333,1318,8.24942E7
nyc_dist.gr.gz,KBest,203484,107736,80,264346,730100,448,458,960,429.6333333333333,1176,3.35722E7
nyc_dist.gr.gz,Diverse,18260,168652,80,264346,730100,518,527,384,482.25,1467,1.188958E8
nyc_dist.gr.gz,KBest,18260,168652,80,264346,730100,518,527,384,482.25,1266,9.36712E7
nyc_dist.gr.gz,Diverse,174296,91276,80,264346,730100,956,976,3328,878.4230769230769,1563,2.089572E8
nyc_dist.gr.gz,KBest,174296,91276,80,264346,730100,956,976,3328,878.4230769230769,1157,9.726E7
nyc_dist.gr.gz,Diverse,78164,256488,80,264346,730100,820,829,384,759.1666666666666,1601,2.034032E8
nyc_dist.gr.gz,KBest,78164,256488,80,264346,730100,820,829,384,759.1666666666666,1322,1.554542E8
nyc_dist.gr.gz,Diverse,262162,216063,80,264346,730100,858,870,1200,761.8,1564,2.97699E8
nyc_dist.gr.gz,KBest,262162,216063,80,264346,730100,858,870,1200,761.8,1275,1.746934E8
nyc_dist.gr.gz,Diverse,181560,46479,80,264346,730100,548,560,2560,523.6,1377,8.15692E7
nyc_dist.gr.gz,KBest,181560,46479,80,264346,730100,548,560,2560,523.6,1178,3.45764E7
nyc_dist.gr.gz,Diverse,102894,146013,80,264346,730100,597,609,336,575.0,1609,6.21036E7
nyc_dist.gr.gz,KBest,102894,146013,80,264346,730100,597,609,336,575.0,1341,5.3747E7
nyc_dist.gr.gz,Diverse,99987,168803,80,264346,730100,708,718,768,681.0,1578,1.155392E8
nyc_dist.gr.gz,KBest,99987,168803,80,264346,730100,708,718,768,681.0,1324,1.12502E8
nyc_dist.gr.gz,Diverse,51489,161511,80,264346,730100,368,377,448,335.5,1375,1.115778E8
nyc_dist.gr.gz,KBest,51489,161511,80,264346,730100,368,377,448,335.5,1246,1.052076E8
nyc_dist.gr.gz,Diverse,141120,33678,80,264346,730100,349,358,384,332.75,1344,6.22242E7
nyc_dist.gr.gz,KBest,141120,33678,80,264346,730100,349,358,384,332.75,1229,5.24724E7
nyc_dist.gr.gz,Diverse,162792,14143,80,264346,730100,346,355,288,309.0833333333333,1278,1.513988E8
nyc_dist.gr.gz,KBest,162792,14143,80,264346,730100,346,355,288,309.0833333333333,1172,1.375508E8
nyc_dist.gr.gz,Diverse,121355,164225,80,264346,730100,519,527,256,505.5,1450,4.30946E7
nyc_dist.gr.gz,KBest,121355,164225,80,264346,730100,519,527,256,505.5,1274,4.0541E7
nyc_dist.gr.gz,Diverse,229923,210535,80,264346,730100,484,494,1152,447.8333333333333,1485,1.403144E8
nyc_dist.gr.gz,KBest,229923,210535,80,264346,730100,484,494,1152,447.8333333333333,1287,1.14058E8
nyc_dist.gr.gz,Diverse,1538,76484,80,264346,730100,996,1010,4096,925.0,1582,2.238802E8
nyc_dist.gr.gz,KBest,1538,76484,80,264346,730100,996,1010,4096,925.0,1204,7.41828E7
nyc_dist.gr.gz,Diverse,127116,181626,80,264346,730100,531,542,960,502.6,1514,1.011536E8
nyc_dist.gr.gz,KBest,127116,181626,80,264346,730100,531,542,960,502.6,1282,8.50816E7
nyc_dist.gr.gz,Diverse,73504,143732,80,264346,730100,530,542,768,486.1666666666667,1528,1.23106E8
nyc_dist.gr.gz,KBest,73504,143732,80,264346,730100,530,542,768,486.1666666666667,1297,1.089946E8
nyc_dist.gr.gz,Diverse,196664,18628,80,264346,730100,302,311,512,279.75,1297,8.68272E7
nyc_dist.gr.gz,KBest,196664,18628,80,264346,730100,302,311,512,279.75,1189,7.38004E7
nyc_dist.gr.gz,Diverse,159000,58929,80,264346,730100,822,832,480,741.3,1439,3.64732E8
nyc_dist.gr.gz,KBest,159000,58929,80,264346,730100,822,832,480,741.3,1148,2.904314E8
nyc_dist.gr.gz,Diverse,186313,211796,80,264346,730100,293,301,384,271.6666666666667,1333,8.54358E7
nyc_dist.gr.gz,KBest,186313,211796,80,264346,730100,293,301,384,271.6666666666667,1237,7.1009E7
nyc_dist.gr.gz,Diverse,161027,102877,80,264346,730100,808,820,3072,767.5,1446,1.95426E8
nyc_dist.gr.gz,KBest,161027,102877,80,264346,730100,808,820,3072,767.5,1147,1.135336E8
nyc_dist.gr.gz,Diverse,253491,74861,80,264346,730100,770,781,512,707.0,1484,1.72017E8
nyc_dist.gr.gz,KBest,253491,74861,80,264346,730100,770,781,512,707.0,1212,7.41828E7
nyc_dist.gr.gz,Diverse,156544,60389,80,264346,730100,1074,1090,832,815.4230769230769,1550,6.33461E8
nyc_dist.gr.gz,KBest,156544,60389,80,264346,730100,1074,1090,832,815.4230769230769,1157,5.17868E8
nyc_dist.gr.gz,Diverse,207019,72311,80,264346,730100,593,609,624,542.2564102564103,1393,1.3652E8
nyc_dist.gr.gz,KBest,207019,72311,80,264346,730100,593,609,624,542.2564102564103,1158,9.58426E7
nyc_dist.gr.gz,Diverse,74946,178626,80,264346,730100,906,930,10001,749.9716028397161,1645,4.087332E8
nyc_dist.gr.gz,KBest,74946,178626,80,264346,730100,906,930,10001,749.9716028397161,1291,3.38374E8
nyc_dist.gr.gz,Diverse,64721,172916,80,264346,730100,821,837,832,766.4230769230769,1611,1.694144E8
nyc_dist.gr.gz,KBest,64721,172916,80,264346,730100,821,837,832,766.4230769230769,1288,1.28618E8
nyc_dist.gr.gz,Diverse,82164,153042,80,264346,730100,1117,1140,10001,1032.3031696830317,1759,2.465692E8
nyc_dist.gr.gz,KBest,82164,153042,80,264346,730100,1117,1140,10001,1032.3031696830317,1282,1.07806E8
nyc_dist.gr.gz,Diverse,204775,226315,80,264346,730100,556,570,10001,523.4053594640536,1378,1.339218E8
nyc_dist.gr.gz,KBest,204775,226315,80,264346,730100,556,570,10001,523.4053594640536,1164,1.09791E8
nyc_dist.gr.gz,Diverse,10287,194825,80,264346,730100,257,268,1728,242.16666666666666,1329,7.2962E7
nyc_dist.gr.gz,KBest,10287,194825,80,264346,730100,257,268,1728,242.16666666666666,1254,4.76642E7
nyc_dist.gr.gz,Diverse,214957,6824,80,264346,730100,499,511,3840,479.6333333333333,1312,9.2225E7
nyc_dist.gr.gz,KBest,214957,6824,80,264346,730100,499,511,3840,479.6333333333333,1153,4.0628E7
nyc_dist.gr.gz,Diverse,194699,72416,80,264346,730100,490,501,1152,446.0,1400,1.432418E8
nyc_dist.gr.gz,KBest,194699,72416,80,264346,730100,490,501,1152,446.0,1227,1.029414E8
nyc_dist.gr.gz,Diverse,96409,168044,80,264346,730100,733,746,6144,690.0,1551,2.0481E8
nyc_dist.gr.gz,KBest,96409,168044,80,264346,730100,733,746,6144,690.0,1294,1.1569E8
nyc_dist.gr.gz,Diverse,207144,29774,80,264346,730100,552,563,1920,529.1333333333333,1313,1.00235E8
nyc_dist.gr.gz,KBest,207144,29774,80,264346,730100,552,563,1920,529.1333333333333,1149,4.24166E7
nyc_dist.gr.gz,Diverse,185522,124225,80,264346,730100,713,723,640,689.6,1432,7.33426E7
nyc_dist.gr.gz,KBest,185522,124225,80,264346,730100,713,723,640,689.6,1152,4.39302E7
nyc_dist.gr.gz,Diverse,142758,130373,80,264346,730100,314,333,516,267.95348837209303,1274,1.375396E8
nyc_dist.gr.gz,KBest,142758,130373,80,264346,730100,314,333,516,267.95348837209303,1171,9.72896E7
nyc_dist.gr.gz,Diverse,79257,190413,80,264346,730100,606,619,640,522.8,1484,2.40497E8
nyc_dist.gr.gz,KBest,79257,190413,80,264346,730100,606,619,640,522.8,1248,1.42639E8
nyc_dist.gr.gz,Diverse,106568,166863,80,264346,730100,648,659,1536,607.25,1480,1.389374E8
nyc_dist.gr.gz,KBest,106568,166863,80,264346,730100,648,659,1536,607.25,1269,9.32652E7
nyc_dist.gr.gz,Diverse,175097,126966,80,264346,730100,690,702,2048,651.5,1389,1.09733E8
nyc_dist.gr.gz,KBest,175097,126966,80,264346,730100,690,702,2048,651.5,1145,3.86692E7
nyc_dist.gr.gz,Diverse,159215,101652,80,264346,730100,738,749,1536,710.5,1402,1.163978E8
nyc_dist.gr.gz,KBest,159215,101652,80,264346,730100,738,749,1536,710.5,1134,5.03662E7
nyc_dist.gr.gz,Diverse,176489,188171,80,264346,730100,461,472,864,421.8333333333333,1308,1.440618E8
nyc_dist.gr.gz,KBest,176489,188171,80,264346,730100,461,472,864,421.8333333333333,1147,1.284258E8
nyc_dist.gr.gz,Diverse,80140,179942,80,264346,730100,982,1006,10001,843.8244175582441,1645,4.31958E8
nyc_dist.gr.gz,KBest,80140,179942,80,264346,730100,982,1006,10001,843.8244175582441,1271,2.16103E8
nyc_dist.gr.gz,Diverse,175617,53172,80,264346,730100,563,573,512,526.5,1346,1.02756E8
nyc_dist.gr.gz,KBest,175617,53172,80,264346,730100,563,573,512,526.5,1152,3.39672E7
nyc_dist.gr.gz,Diverse,69187,183492,80,264346,730100,603,617,416,561.4230769230769,1479,1.670932E8
nyc_dist.gr.gz,KBest,69187,183492,80,264346,730100,603,617,416,561.4230769230769,1262,1.419372E8
nyc_dist.gr.gz,Diverse,234747,146022,80,264346,730100,518,528,864,505.3333333333333,1445,5.42286E7
nyc_dist.gr.gz,KBest,234747,146022,80,264346,730100,518,528,864,505.3333333333333,1270,2.98542E7
nyc_dist.gr.gz,Diverse,114866,169531,80,264346,730100,769,782,3072,737.0,1592,1.400136E8
nyc_dist.gr.gz,KBest,114866,169531,80,264346,730100,769,782,3072,737.0,1305,8.10914E7
nyc_dist.gr.gz,Diverse,108694,15841,80,264346,730100,222,230,240,201.5,1368,9.85088E7
nyc_dist.gr.gz,KBest,108694,15841,80,264346,730100,222,230,240,201.5,1279,7.451E7
nyc_dist.gr.gz,Diverse,3358,83717,80,264346,730100,1161,1177,10001,1089.2239776022398,1647,2.70224E8
nyc_dist.gr.gz,KBest,3358,83717,80,264346,730100,1161,1177,10001,1089.2239776022398,1191,6.83404E7
nyc_dist.gr.gz,Diverse,87680,202456,80,264346,730100,668,683,1536,583.1666666666666,1531,2.872714E8
nyc_dist.gr.gz,KBest,87680,202456,80,264346,730100,668,683,1536,583.1666666666666,1263,1.870292E8
nyc_dist.gr.gz,Diverse,83416,213722,80,264346,730100,914,934,3328,843.9230769230769,1673,1.938606E8
nyc_dist.gr.gz,KBest,83416,213722,80,264346,730100,914,934,3328,843.9230769230769,1266,9.54326E7
nyc_dist.gr.gz,Diverse,101240,210783,80,264346,730100,597,611,3072,563.5,1489,1.010704E8
nyc_dist.gr.gz,KBest,101240,210783,80,264346,730100,597,611,3072,563.5,1293,5.62084E7
nyc_dist.gr.gz,Diverse,230242,163267,80,264346,730100,492,500,256,464.75,1444,1.03973E8
nyc_dist.gr.gz,KBest,230242,163267,80,264346,730100,492,500,256,464.75,1273,9.95896E7
nyc_dist.gr.gz,Diverse,137355,82609,80,264346,730100,911,923,1024,847.0,1590,1.79697E8
nyc_dist.gr.gz,KBest,137355,82609,80,264346,730100,911,923,1024,847.0,1202,7.83936E7
nyc_dist.gr.gz,Diverse,202919,83716,80,264346,730100,817,831,768,737.1666666666666,1491,2.680326E8
nyc_dist.gr.gz,KBest,202919,83716,80,264346,730100,817,831,768,737.1666666666666,1168,1.640342E8
nyc_dist.gr.gz,Diverse,46762,186171,80,264346,730100,633,644,1280,604.1,1534,8.82288E7
